gene_symbol	gene_symbol	is_in_LR_database	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
LAT2	LAT2	False	False	False	64.7072303004848	1	True	True	0.10358129338190449	-1.587729678617901	1.4028234
LATS1	LATS1	False	False	False	17.1372554648252	1	True	False	0.02913156987384264	-4.541472904009779	-0.88059956
LATS2	LATS2	False	False	False	13.1745632361515	1	True	True	0.02200639961957575	-2.144580841863283	0.9723437
LAX1	LAX1	False	False	False	5.30351955083813	1	True	False	0.013195644183509556	-4.458475535476027	-0.81643754
LAYN	LAYN	False	True	True	1.38431578107625	1	True	False	0.0014843710361797792	-3.441015828145978	-0.029879335
LBH	LBH	False	False	False	34.5008340316891	1	True	True	0.1346142230596888	-2.5368723711933527	0.6690785
LBR	LBR	False	False	False	122.316848017686	1	True	True	0.24102964681216976	0.5270137797742648	3.0376487
LCA5	LCA5	False	False	False	4.70555095117265	1	True	False	0.004966211997776349	-3.0287624699987186	0.28881755
LCAT	LCAT	False	False	False	1.49994018673539	1	True	False	0.0020862545829766132	-3.979666908898819	-0.44628936
LCK	LCK	False	True	False	30.1500789087915	1	True	False	0.28498203211759016	-1.3548873599917297	-0.3739754
LCLAT1	LCLAT1	False	False	False	14.5628964119582	1	True	False	0.016050455651932576	-3.496733811300006	-0.072952725
LCMT1	LCMT1	False	False	False	24.347379875847	1	True	False	0.05070898671481676	-3.710439288135372	-0.23816004
LCMT1-AS1	LCMT1-AS1	False	False	False	1.20635288532408	1	True	False	0.009267349975368709	-6.7700061518520025	-2.6033912
LCMT2	LCMT2	False	False	False	2.59233726938531	1	True	False	0.011428925075740663	-4.380948304166379	-0.7565043
LCN2	LCN2	False	True	False	2.64963239099003	1	True	False	0.0035868374701299856	-2.4312639117568016	0.75072026
LCN6	LCN6	False	False	False	2.35817175635217	1	True	False	0.006180640604300335	-1.9338089043756155	1.1352832
LCOR	LCOR	False	False	False	37.859207117532	1	True	False	0.07384279428333593	-3.0962235291826743	0.23666607
LCORL	LCORL	False	False	False	14.0963406389664	1	True	False	0.01667961858771538	-3.228116105970542	0.1347051
LCP1	LCP1	False	False	False	254.184541632315	1	True	True	0.501438989158905	-0.1878137913883861	0.6711639
LCP2	LCP2	False	False	False	33.7752281618815	1	True	False	0.0937369266907055	-3.344028493255088	0.04509777
LCTL	LCTL	False	False	True	1.19521767990738	1	True	False	7.485998943147757e-05	-2.5511079742787475	0.65807354
LDAH	LDAH	False	False	False	8.11813414490658	1	True	False	0.016136073261212594	-4.176281775874366	-0.5982846
LDB1	LDB1	False	False	False	48.7625377298506	1	True	True	0.06557719424953362	-1.4150984161162217	1.536278
LDHA	LDHA	False	False	False	268.14981210644	1	True	False	0.4165463360844894	-1.0828984086686335	-0.13040347
LDHB	LDHB	False	False	False	597.030774213884	1	True	False	0.917388771437085	0.16894812250453128	-0.21440654
LDLR	LDLR	False	True	True	15.4880586393711	1	True	False	0.03361042990530375	-3.483882047658449	-0.06301753
LDLRAD2	LDLRAD2	False	False	False	2.32500250128179	1	True	False	0.003360204066899812	-2.998481822511438	0.31222636
LDLRAD3	LDLRAD3	False	False	False	3.29038931609852	1	True	False	0.0054906229211720845	-4.019315711366419	-0.4769403
LDLRAD4	LDLRAD4	False	False	False	29.7012534140446	1	True	True	0.042286555190141795	-2.418349674915604	0.76070374
LDLRAP1	LDLRAP1	False	False	False	12.546838247631	1	True	False	0.06073607933097437	-3.1350660628068057	0.20663843
LDOC1	LDOC1	False	False	False	3.12611472270024	1	True	False	0.005888094897934354	-4.680229869963513	-0.9878671
LEAP2	LEAP2	False	True	False	5.31299651853854	1	True	False	0.022457114606316126	-5.136128284281708	-1.3403043
LEF1	LEF1	False	False	False	22.5946957236555	1	True	True	0.11663740793806954	-1.9237174817234122	1.1430845
LEKR1	LEKR1	False	False	False	1.97437964839202	1	True	False	0.0062674266356792	-5.618649072804031	-1.7133222
LEMD2	LEMD2	False	False	False	8.40026016086363	1	True	False	0.02427836044083832	-5.723259624365409	-1.7941926
LEMD3	LEMD3	False	False	False	13.6912673123007	1	True	False	0.029974372007183548	-3.648702690732952	-0.1904339
LENG1	LENG1	False	False	False	17.7512910556167	1	True	False	0.0684463621172894	-4.4329196696671875	-0.7966813
LENG8	LENG8	False	False	False	34.5993414003293	1	True	False	0.10270885793387655	-3.3624623287464677	0.030847294
LENG8-AS1	LENG8-AS1	False	False	False	2.84734430494957	1	True	False	0.005355864337475595	-4.844804031765298	-1.115093
LENG9	LENG9	False	False	False	1.62694899264716	1	True	False	0.008059762986716169	-6.235719204487142	-2.1903548
LEO1	LEO1	False	False	False	21.5216366446411	1	True	False	0.03882550233725039	-3.0654340846178036	0.26046818
LEPR	LEPR	False	True	True	13.3725464268192	1	True	False	0.011900573611131528	-3.4132075143194966	-0.008381818
LEPROT	LEPROT	False	False	False	86.6331805793854	1	True	True	0.16366617152344745	-1.0741768543953165	1.799831
LEPROTL1	LEPROTL1	False	False	False	82.438432665392	1	True	False	0.4192497560690173	-1.0758585376560241	-0.12409913
LETM1	LETM1	False	False	False	24.897394895649	1	True	False	0.04198957861650872	-3.26171872750468	0.10872822
LETM2	LETM2	False	False	False	2.72134930710599	1	True	False	0.008613943795045974	-5.894546677465834	-1.9266078
LETMD1	LETMD1	False	False	False	30.6086393040409	1	True	False	0.08144353537736138	-4.013524651145571	-0.47246346
LFNG	LFNG	False	False	False	4.47917296498232	1	True	False	0.01936724281752441	-3.764841157789021	-0.280216
LGALS1	LGALS1	False	True	False	677.671412504084	1	True	True	1.09943255922671	1.8607943936261415	1.1714888
LGALS12	LGALS12	False	False	False	1.55203349544511	1	True	False	0.005755010282975651	-4.208312646089395	-0.6230464
LGALS2	LGALS2	False	False	False	67.3042982881435	1	True	True	0.18048091225182247	0.21227941848790874	2.79434
LGALS3	LGALS3	False	True	False	103.252636155569	1	True	True	0.2554880096070453	1.015244283800033	3.4150805
LGALS3BP	LGALS3BP	False	True	False	13.0879497874602	1	True	True	0.04488679309007435	-2.6465772682669217	0.58426994
LGALS8	LGALS8	False	True	False	32.494452722562	1	True	False	0.06781815436700091	-3.768907667990165	-0.28335965
LGALS9	LGALS9	False	True	False	67.8286672868523	1	True	True	0.12859661243216766	-1.841087120540852	1.2069628
LGALS9C	LGALS9C	False	False	False	1.59635399267453	1	True	False	0.0024047383968494396	-2.848147386447537	0.428444
LGALSL	LGALSL	False	False	False	1.82534947773772	1	True	False	0.0008445571553003362	-2.6195193790331004	0.60518736
LGMN	LGMN	False	False	False	11.5911703519989	1	True	False	0.013917811871261314	-3.9183792983937793	-0.3989103
LGR4	LGR4	False	False	True	1.68523677758467	1	True	False	0.0027884673578234278	-4.194139540790293	-0.61208975
LHFP	LHFP	False	False	False	4.44730322252776	1	True	False	0.004679286531971636	-3.360929211671567	0.032032486
LHFPL2	LHFPL2	False	False	False	6.27901925349549	1	True	False	0.0052048649867042504	-3.0680649993114346	0.25843433
LHPP	LHPP	False	False	False	13.5933111834714	1	True	False	0.03029992761106101	-2.905203646538273	0.38433605
LIAS	LIAS	False	False	False	16.5189066572309	1	True	False	0.037024682639947154	-4.300528371167028	-0.69433475
LIG1	LIG1	False	False	False	31.6844256208767	1	True	True	0.04368133638034582	-1.7930730391462695	1.2440807
LIG3	LIG3	False	False	False	9.3692885414336	1	True	False	0.01370734256165768	-4.115938397078615	-0.5516355
LIG4	LIG4	False	False	False	7.63919846819416	1	True	False	0.010153548739278588	-3.4793842591775612	-0.059540465
LILRA1	LILRA1	False	True	True	10.5060172282185	1	True	True	0.036531390875005246	-1.6064010272720366	1.3883895
LILRA2	LILRA2	False	False	True	16.2476860526328	1	True	True	0.04059696467229784	-2.1037701294956874	1.0038929
LILRA4	LILRA4	False	False	True	25.8292806297062	1	True	True	0.014695545743813139	-1.3450107471403534	1.59046
LILRA5	LILRA5	False	True	True	13.6207658843874	1	True	True	0.059548427035611445	-1.2263248038067713	1.6822114
LILRA6	LILRA6	False	True	True	2.56281768830968	1	True	False	0.008883347830530375	-3.345590414200672	0.04389031
LILRB1	LILRB1	False	True	True	11.5653798422294	1	True	True	0.03045047500012537	-2.1634812106507737	0.95773256
LILRB2	LILRB2	False	True	True	20.3944601210716	1	True	True	0.07230000592715108	-0.9815724378422909	1.8714199
LILRB3	LILRB3	False	True	True	16.1135163205347	1	True	True	0.04298167859847657	-1.8582887643118193	1.1936649
LILRB4	LILRB4	False	True	True	22.8645339625808	1	True	True	0.02504919210332819	-2.0999469667063746	1.0068485
LIMA1	LIMA1	False	False	False	21.3319820736528	1	True	False	0.030039698564845334	-2.962847690240015	0.33977368
LIMCH1	LIMCH1	False	False	False	1.85520794034545	1	True	False	0.002058525075779203	-3.5272140258281337	-0.09651578
LIMD1	LIMD1	False	False	False	10.4583149694326	1	True	False	0.024393959927237835	-3.914133066083362	-0.3956277
LIMD2	LIMD2	False	False	False	154.953167725581	1	True	False	0.5172279442085007	-1.4662442310035355	-0.47369784
LIME1	LIME1	False	False	False	5.2740036717206	1	True	True	0.015479681672342824	-2.0803165501283165	1.0220239
LIMK1	LIMK1	False	False	False	4.49503887221478	1	True	False	0.008883234253338798	-4.5929762654905435	-0.92041475
LIMK2	LIMK2	False	False	False	9.00614629739226	1	True	False	0.01371400905533168	-3.9776101855584685	-0.44469938
LIMS1	LIMS1	False	False	False	105.756383122989	1	True	True	0.184158074147949	-1.2192515383844327	1.6876795
LIMS2	LIMS2	False	False	False	1.13569282905272	1	True	False	0.0018172810576343	-3.337185731451223	0.05038764
LIN37	LIN37	False	False	False	1.81063771097415	1	True	False	0.0034300754055294667	-5.010455724639275	-1.2431518
LIN52	LIN52	False	False	False	4.72419552153445	1	True	False	0.013962886161130424	-4.9225666566784625	-1.1752082
LIN54	LIN54	False	False	False	11.6685828958407	1	True	False	0.016222593630052268	-4.0431027789612735	-0.49532914
LIN7A	LIN7A	False	False	False	3.13379531704326	1	True	False	0.010456716554759818	-3.6291372848449432	-0.17530866
LIN7B	LIN7B	False	True	False	4.77034325273886	1	True	False	0.015682295367419285	-4.985391104705802	-1.2237753
LIN7C	LIN7C	False	True	False	20.1239661453122	1	True	False	0.03520494535821505	-3.4439379817599747	-0.032138336
LIN9	LIN9	False	False	False	10.3078795190705	1	True	False	0.019660087382756212	-3.1938024871069617	0.1612316
LINC-PINT	LINC-PINT	False	False	False	20.8661242875369	1	True	False	0.08027708744042569	-3.244842765798962	0.12177437
LINC00094	LINC00094	False	False	False	3.16784706963565	1	True	False	0.008746021220069435	-5.736739563939001	-1.8046134
LINC00115	LINC00115	False	False	False	2.88816923315518	1	True	False	0.008478960630368747	-5.079404844805127	-1.2964536
LINC00116	LINC00116	False	False	False	31.4762903049075	1	True	False	0.07284738291189014	-2.9879612916557687	0.32035935
LINC00167	LINC00167	False	False	False	1.0883648200821	1	True	False	0.001262453445966521	-4.917076653874113	-1.1709641
LINC00174	LINC00174	False	False	False	1.16823420507265	1	True	False	0.00046040418382854926	-3.720369475147035	-0.24583669
LINC00216	LINC00216	False	False	False	1.25135683208488	1	True	False	0.0020471715297305645	-4.185037438690318	-0.60505325
LINC00294	LINC00294	False	False	False	3.37277556987552	1	True	False	0.00994923611669259	-4.554393712803342	-0.8905881
LINC00324	LINC00324	False	False	False	8.48107409407928	1	True	False	0.023713318333932386	-5.091330534643367	-1.3056729
LINC00339	LINC00339	False	False	False	9.02894922113695	1	True	False	0.01925570775763271	-4.9137555506133435	-1.1683967
LINC00342	LINC00342	False	False	False	12.5887452967932	1	True	True	0.022045373062342877	-2.6763629771997817	0.5612438
LINC00402	LINC00402	False	False	False	1.98560151445405	1	True	False	0.014018058360494716	-4.5666944011301736	-0.9000973
LINC00426	LINC00426	False	False	False	3.06759413134976	1	True	False	0.00763722259764771	-3.6479712032986633	-0.18986842
LINC00467	LINC00467	False	False	False	10.8039567088186	1	True	False	0.013699870187860548	-3.789365642702924	-0.2991749
LINC00482	LINC00482	False	False	False	1.09035007058852	1	True	False	0.001683524854909276	-3.3844679291719304	0.013835628
LINC00504	LINC00504	False	False	False	1.52870483084332	1	True	False	0.0038299556299821107	-5.701775118951451	-1.7775837
LINC00506	LINC00506	False	False	False	1.75783576299298	1	True	False	0.0030569221691684077	-4.9505646327728305	-1.1968523
LINC00526	LINC00526	False	False	False	3.76980138569746	1	True	False	0.007474241603659907	-4.343225442918124	-0.7273422
LINC00528	LINC00528	False	False	False	6.39821791225149	1	True	False	0.011808919388766654	-4.442712365696607	-0.8042517
LINC00539	LINC00539	False	False	False	3.81558816853068	1	True	False	0.008115638303077991	-2.9785612474190115	0.32762617
LINC00562	LINC00562	False	False	False	1.79147695476522	1	True	False	0.002000229253034515	-4.860319580145999	-1.1270874
LINC00570	LINC00570	False	False	False	4.54171269562559	1	True	True	0.01736603999207553	-0.7657434990275739	2.0382688
LINC00621	LINC00621	False	False	False	1.46879046507411	1	True	False	0.0011036530711992108	-4.174802238527229	-0.59714085
LINC00623	LINC00623	False	False	False	6.41258165043784	1	True	False	0.022987080378906777	-5.212133378487971	-1.3990608
LINC00630	LINC00630	False	False	False	1.72113075433136	1	True	False	0.0015731361252324602	-4.917957410966252	-1.1716449
LINC00649	LINC00649	False	False	False	4.09669913567775	1	True	False	0.02754467212459818	-4.034833182630763	-0.48893625
LINC00662	LINC00662	False	False	False	5.90128751680414	1	True	False	0.012557715109377652	-5.085304814348636	-1.3010147
LINC00664	LINC00664	False	False	False	1.05481965879147	1	True	False	0.0009129780213226451	-3.784164218995066	-0.2951539
LINC00665	LINC00665	False	False	False	8.30904720144679	1	True	False	0.01161939425959328	-3.5621060292841245	-0.123489425
LINC00667	LINC00667	False	False	False	23.7340643468226	1	True	False	0.06676512152320133	-4.20882079740915	-0.62343925
LINC00672	LINC00672	False	False	False	1.84872305146091	1	True	False	0.0031343381100788098	-5.099280654254961	-1.3118188
LINC00680	LINC00680	False	False	False	5.87026069190842	1	True	False	0.018554832093550334	-5.302330483790192	-1.4687887
LINC00685	LINC00685	False	False	False	6.99825654438795	1	True	False	0.01789970354736402	-4.97317603030199	-1.2143323
LINC00694	LINC00694	False	False	False	1.24151129768383	1	True	False	0.0026902896308741227	-4.004963386982525	-0.46584508
LINC00847	LINC00847	False	False	False	4.28492710023679	1	True	False	0.009096734219278667	-4.5127673412145315	-0.8584084
LINC00852	LINC00852	False	False	False	1.41855489587067	1	True	False	0.006391232311167453	-5.880738030936588	-1.9159329
LINC00853	LINC00853	False	False	False	1.29542160379351	1	True	False	0.006107604729485891	-3.4136834659429596	-0.008749759
LINC00861	LINC00861	False	False	False	13.5542490761332	1	True	True	0.1309195477115994	-2.151564370149642	0.966945
LINC00863	LINC00863	False	False	False	5.47520949593498	1	True	False	0.009986925161770438	-3.462510168603389	-0.046495765
LINC00865	LINC00865	False	False	False	2.03801810751103	1	True	False	4.3860637341522356e-05	-0.2011918373629254	2.4747016
LINC00869	LINC00869	False	False	False	16.8298262194764	1	True	False	0.08020462643981054	-3.6946729932493207	-0.22597174
LINC00877	LINC00877	False	False	False	9.08410756934903	1	True	True	0.022643803785230586	-2.1297983810993797	0.98377144
LINC00884	LINC00884	False	False	False	1.34714340287191	1	True	False	0.0008194996713210567	-3.5142162932161214	-0.08646774
LINC00887	LINC00887	False	False	False	1.07580468833792	1	True	False	0.0013099425019346524	-4.591830616806845	-0.91952914
LINC00891	LINC00891	False	False	False	1.33405090423726	1	True	False	0.0012976935591618767	-3.422534188115169	-0.0155919045
LINC00893	LINC00893	False	False	False	3.29627227062671	1	True	False	0.007886053242636283	-5.443187304007778	-1.5776796
LINC00909	LINC00909	False	False	False	14.8061728418258	1	True	False	0.03731426703488911	-4.104759831051254	-0.5429938
LINC00910	LINC00910	False	False	False	1.86681918129612	1	True	False	0.0065701621581078585	-5.314237629920872	-1.4779936
LINC00920	LINC00920	False	False	False	1.18979593905018	1	True	False	0.007776431189310244	-5.466719169540725	-1.5958711
LINC00921	LINC00921	False	False	False	2.0593956739198	1	True	False	0.006417723731984515	-5.148128339980109	-1.3495811
LINC00926	LINC00926	False	False	False	16.4758766927942	1	True	True	0.07299061128396661	-0.1310985796401626	2.528888
LINC00937	LINC00937	False	False	False	3.51528576873555	1	True	False	0.009581302486514927	-3.049782443818199	0.27256784
LINC00954	LINC00954	False	False	False	2.2934280568913	1	True	False	0.016747569206836094	-5.0566177213413495	-1.2788378
LINC00957	LINC00957	False	False	False	1.53222575927853	1	True	False	0.006786546050264808	-5.737064338392561	-1.8048644
LINC00959	LINC00959	False	False	False	1.55663510921668	1	True	False	0.006388706834333866	-5.430771082623126	-1.5680811
LINC00960	LINC00960	False	False	False	2.56738496935146	1	True	False	0.00432051612376878	-3.848235803079278	-0.34468514
LINC00969	LINC00969	False	False	False	27.4145816021715	1	True	False	0.07272675217399498	-3.198023926144259	0.15796818
LINC00987	LINC00987	False	False	False	49.2262656330879	1	True	True	0.0443796096344134	-1.6307324432276302	1.3695798
LINC00996	LINC00996	False	False	False	5.63896876621313	1	True	False	0.005098539682519426	-2.216537850105255	0.9167166
LINC00997	LINC00997	False	False	False	2.01617320382941	1	True	False	0.0037059983581940042	-4.088228976474943	-0.5302144
LINC00998	LINC00998	False	False	False	60.4889791769269	1	True	True	0.09282698064371685	-2.7148405070233936	0.5314983
LINC01001	LINC01001	False	False	False	2.37617169261344	1	True	False	0.006910747837412527	-4.050831237217679	-0.50130373
LINC01003	LINC01003	False	False	False	7.72541800640117	1	True	False	0.010565819647413557	-3.82882544645037	-0.32967973
LINC01004	LINC01004	False	False	False	6.85962205628012	1	True	False	0.022144670807355566	-4.402264181670872	-0.7729827
LINC01006	LINC01006	False	False	False	2.06988671722775	1	True	False	0.005199912272708742	-4.360347111522799	-0.7405783
LINC01011	LINC01011	False	False	False	1.8223319099891	1	True	False	0.004456270417252625	-5.582686464734843	-1.6855209
LINC01013	LINC01013	False	False	False	1.45751756430947	1	True	False	0.001946733769271141	-1.171468362230742	1.7246188
LINC01023	LINC01023	False	False	False	4.24837419324074	1	True	False	0.0043163458107592974	-3.315682093950321	0.06701126
LINC01089	LINC01089	False	False	False	17.2973189308514	1	True	False	0.057351105078465	-3.8194341860684604	-0.32241973
LINC01094	LINC01094	False	False	False	1.14237590662014	1	True	False	0.00301473084513388	-5.360340841895195	-1.5136342
LINC01116	LINC01116	False	False	False	8.45811627373114	1	True	False	0.03324273876817643	-4.050110310690172	-0.50074637
LINC01122	LINC01122	False	False	False	5.08204234353932	1	True	False	0.0018760618995375007	-3.412138361534455	-0.007555299
LINC01125	LINC01125	False	False	False	1.02480071735022	1	True	False	0.0020325078423991034	-5.539919406060229	-1.6524594
LINC01133	LINC01133	False	False	False	16.9466763586182	1	True	True	0.024792199667352965	-0.8286127204600399	1.989667
LINC01136	LINC01136	False	False	False	1.0184876145644	1	True	False	0.0025686732318224606	-4.923028219116246	-1.175565
LINC01137	LINC01137	False	False	False	1.41457653592638	1	True	False	0.006030456509692104	-6.137364364512849	-2.1143208
LINC01138	LINC01138	False	False	False	3.91001616944953	1	True	False	0.012985356508784199	-5.390891810693383	-1.537252
LINC01181	LINC01181	False	False	False	1.43125242257	1	True	False	0.004214364551122438	-2.96775889348734	0.33597705
LINC01184	LINC01184	False	False	False	12.7711836938566	1	True	False	0.03726191378560654	-4.878597665686264	-1.1412175
LINC01205	LINC01205	False	False	False	2.35052868356177	1	True	False	0.002372236558199101	-4.681193052312153	-0.9886117
LINC01215	LINC01215	False	False	False	7.39233120390457	1	True	False	0.02687658673245124	-3.263522805805421	0.107333556
LINC01220	LINC01220	False	False	False	2.42290489772501	1	True	False	0.007210307881052859	-4.540803891487201	-0.88008237
LINC01252	LINC01252	False	False	False	1.60905336806583	1	True	False	0.0014360449741110894	-3.904905953656867	-0.3884946
LINC01268	LINC01268	False	False	False	4.50752406617462	1	True	True	0.013610311773055224	-2.140189955989739	0.9757381
LINC01347	LINC01347	False	False	False	1.19784831092441	1	True	False	0.0020063329480635474	-4.166037718270466	-0.59036535
LINC01353	LINC01353	False	False	False	1.51499880215498	1	True	False	0.006580549933235761	-5.379966220765953	-1.5288059
LINC01399	LINC01399	False	False	False	1.34701465248979	1	True	False	-0.00044723828641144125		0.0
LINC01410	LINC01410	False	False	False	9.53246505056331	1	True	False	0.027411347119721978	-2.8264655390580153	0.4452054
LINC01431	LINC01431	False	False	False	1.57678422553271	1	True	False	0.008020428222915191	-5.971135190827814	-1.9858154
LINC01465	LINC01465	False	False	False	1.7953945686959	1	True	False	0.004230211636662387	-5.221698148960261	-1.406455
LINC01473	LINC01473	False	False	False	3.77358629586214	1	True	False	0.009712593446548292	-4.673515060262664	-0.98267615
LINC01480	LINC01480	False	False	False	3.15122019516831	1	True	False	0.008137533733839223	-3.628661173447373	-0.17494059
LINC01481	LINC01481	False	False	False	18.8685877976834	1	True	False	0.0590512961489955	-4.508906844845287	-0.855424
LINC01503	LINC01503	False	False	False	2.55348984381759	1	True	False	0.00790515076152156	-2.9930942318406317	0.3163913
LINC01504	LINC01504	False	False	False	2.52649328457496	1	True	False	0.010091500186274948	-4.615962208665347	-0.9381843
LINC01506	LINC01506	False	False	False	2.42566304068592	1	True	False	0.010623193504505586	-2.9209445038676303	0.3721674
LINC01515	LINC01515	False	False	False	1.21263015010571	1	True	False	7.189039677300172e-06	-0.44099036325379615	2.2893226
LINC01521	LINC01521	False	False	False	2.03570477471047	1	True	False	0.005207618844285851	-4.640048519488298	-0.9568045
LINC01534	LINC01534	False	False	False	2.9438040357323	1	True	False	0.004407574090879638	-5.155040499854833	-1.3549246
LINC01550	LINC01550	False	False	False	3.73839020228727	1	True	False	0.03658393428012266	-3.312908079429029	0.06915574
LINC01551	LINC01551	False	False	False	1.01421039783002	1	True	False	0.00321839686801811	-4.827894556803494	-1.1020209
LINC01560	LINC01560	False	False	False	3.28092079094945	1	True	False	0.006529020235616309	-4.970952900320993	-1.2126137
LINC01569	LINC01569	False	False	False	1.52753377144563	1	True	False	0.002557388095123263	-5.236860541826625	-1.4181764
LINC01572	LINC01572	False	False	False	2.17416379391784	1	True	False	0.002118512278543752	-3.74596139115011	-0.2656208
LINC01588	LINC01588	False	False	False	7.70857367052455	1	True	False	0.028477956609995147	-4.499775733200786	-0.84836507
LINC01623	LINC01623	False	False	False	43.6760778429177	1	True	True	0.05036011922499989	-0.8010007043045178	2.0110128
LINGO3	LINGO3	False	False	False	1.23133160870146	1	True	False	0.0018069983532848402	-5.296573115542375	-1.464338
LINS1	LINS1	False	False	False	8.84865572422482	1	True	False	0.03289938005252258	-4.513321925539699	-0.8588371
LIPA	LIPA	False	False	False	32.4676171016972	1	True	False	0.07969882550450816	-3.2988331375047815	0.08003653
LIPE	LIPE	False	False	False	3.29363474964347	1	True	False	0.010075704905132191	-5.159975623741379	-1.3587397
LIPE-AS1	LIPE-AS1	False	False	False	8.5624667260155	1	True	False	0.027584172184585944	-4.064517128938357	-0.51188374
LIPT1	LIPT1	False	False	False	6.57990342431797	1	True	False	0.018526918078000505	-5.189267929817006	-1.3813845
LIPT2	LIPT2	False	False	False	2.44593646705586	1	True	False	0.006041284910410178	-5.069361788327443	-1.2886897
LITAF	LITAF	False	False	False	76.5877659808653	1	True	False	0.3021842881640257	-2.1679186965110575	-1.1020623
LIX1L	LIX1L	False	False	False	18.8900098850492	1	True	False	0.03943586350137325	-4.352039818377368	-0.73415625
LKAAEAR1	LKAAEAR1	False	False	False	7.9624140358625	1	True	False	0.0027172165925960223	-2.510787070944318	0.68924403
LLGL1	LLGL1	False	False	False	4.50062347102705	1	True	False	0.010163098977515894	-5.705363456876162	-1.7803577
LLGL2	LLGL2	False	False	False	3.25349512517054	1	True	False	0.013101318209933842	-5.041908978765706	-1.267467
LLPH	LLPH	False	False	False	66.3170194706509	1	True	False	0.12790733904375912	-3.1004728140530964	0.2333811
LMAN1	LMAN1	False	True	False	72.2024646875593	1	True	True	0.10530867838264105	-1.7968398005462296	1.2411686
LMAN2	LMAN2	False	False	False	107.930282217583	1	True	True	0.2134452280106407	-1.607002793514341	1.3879242
LMAN2L	LMAN2L	False	False	False	3.62058336927113	1	True	False	0.008941305273668257	-5.165482879506094	-1.3629972
LMBR1	LMBR1	False	False	False	8.67970866863612	1	True	False	0.01897492568015572	-4.696425143622797	-1.0003871
LMBR1L	LMBR1L	False	False	True	11.2218239046981	1	True	False	0.043685154673862775	-4.914152228887333	-1.1687033
LMBRD1	LMBRD1	False	False	False	25.1251618237838	1	True	False	0.08342021779656482	-3.816382095805931	-0.32006028
LMBRD2	LMBRD2	False	False	False	6.49790262408366	1	True	False	0.006021445914772725	-4.142596019487295	-0.57224345
LMF1	LMF1	False	False	False	5.22308084012188	1	True	False	0.011134239035993082	-3.411930937091848	-0.007394947
LMF2	LMF2	False	False	False	18.5933599815714	1	True	False	0.05488089237264686	-3.7408005170708876	-0.26163113
LMLN	LMLN	False	False	False	3.03526677979561	1	True	False	0.0063140074568849005	-5.009956186525389	-1.2427655
LMNA	LMNA	False	False	False	129.075414511782	1	True	True	0.2128722181707502	-0.36621655087935767	2.3471274
LMNB1	LMNB1	False	False	False	62.8607441669232	1	True	True	0.07596370940266096	-1.2873929448271633	1.635002
LMNB2	LMNB2	False	False	False	18.1726203249655	1	True	False	0.03848616503408914	-2.8831493943388877	0.40138534
LMNTD1	LMNTD1	False	False	False	1.07248171357896	1	True	False	0.0016424760805884406	-5.140143426012523	-1.3434082
LMO2	LMO2	False	False	False	57.8829634220671	1	True	True	0.0904811246751784	-1.4585693587511055	1.5026723
LMO4	LMO4	False	False	False	37.1703585164365	1	True	False	0.06510125958003558	-2.9594935338679487	0.34236667
LMO7	LMO7	False	False	False	4.87004120059185	1	True	False	0.01091039737939691	-4.477602704681962	-0.831224
LMO7-AS1	LMO7-AS1	False	False	False	1.27675460912099	1	True	False	0.0018320761395421257	-5.126230272069201	-1.3326526
LMOD3	LMOD3	False	False	False	1.895255494192	1	True	False	0.01517327003983257	-5.080322560931494	-1.2971631
LMTK2	LMTK2	False	False	False	4.91282933478411	1	True	False	0.0067932552053486675	-4.665056223931899	-0.976137
LNPEP	LNPEP	False	False	False	28.112112546324	1	True	False	0.06401285349198553	-4.048798040527755	-0.49973193
LNX1	LNX1	False	True	False	2.29352057922971	1	True	False	0.008992540003767051	-5.32034007008743	-1.4827112
LNX2	LNX2	False	False	False	5.03593168729254	1	True	False	0.011256999615311843	-3.976663501785807	-0.44396755
LOH12CR2	LOH12CR2	False	False	False	2.87461444370996	1	True	False	0.008370973114041017	-5.9362859912403225	-1.9588748
LONP1	LONP1	False	False	False	10.9686360224955	1	True	False	0.021951150105174757	-4.0859975305278935	-0.5284894
LONP2	LONP2	False	False	False	37.2852540494823	1	True	False	0.08639919289985229	-4.246151866177065	-0.65229845
LONRF1	LONRF1	False	False	False	5.7502794206025	1	True	False	0.009784520035073553	-3.981368788414308	-0.447605
LONRF2	LONRF2	False	False	False	1.03186589913249	1	True	False	0.0015738891985465856	-5.767303869206226	-1.8282413
LONRF3	LONRF3	False	False	False	1.408523060813	1	True	False	0.005361185787846046	-5.725844327046889	-1.7961906
LOX	LOX	False	False	False	1.77991149077459	1	True	False	0.0008793455413533671	-2.492233947854614	0.7035867
LOXL1-AS1	LOXL1-AS1	False	False	False	2.55200373623948	1	True	False	0.006078507677165941	-5.362982330048345	-1.5156763
LOXL3	LOXL3	False	False	False	2.12897619992646	1	True	False	0.006733296519828913	-4.01518200652793	-0.4737447
LPAR2	LPAR2	False	False	True	5.54991428781333	1	True	False	0.015424185592971075	-5.126345553036816	-1.3327416
LPAR4	LPAR4	False	False	True	2.3250896961264	1	True	False	0.003925082994028284	-3.601018652650075	-0.15357125
