"","True_LR","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","source","target","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy"
"2261",TRUE,"SLURP2_CHRNB1","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNB1","cholinergic receptor nicotinic beta 1 subunit",NA,"P0DP57","P11230",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2262",TRUE,"SLURP2_CHRNB2","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNB2","cholinergic receptor nicotinic beta 2 subunit",NA,"P0DP57","P17787",1,0,0,0,0,0,"CellChatDB;Cellinker","Cellinker:27485575",1,1,2,"both"
"2263",TRUE,"SLURP2_CHRNB3","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNB3","cholinergic receptor nicotinic beta 3 subunit",NA,"P0DP57","Q05901",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2264",TRUE,"SLURP2_CHRNB4","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNB4","cholinergic receptor nicotinic beta 4 subunit",NA,"P0DP57","P30926",1,0,0,0,0,0,"CellChatDB;Cellinker","Cellinker:27485575",1,1,2,"both"
"2265",TRUE,"SLURP2_CHRNA1","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA1","cholinergic receptor nicotinic alpha 1 subunit",NA,"P0DP57","P02708",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2266",TRUE,"SLURP2_CHRNA2","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA2","cholinergic receptor nicotinic alpha 2 subunit",NA,"P0DP57","Q15822",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2267",TRUE,"SLURP2_CHRNA3","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA3","cholinergic receptor nicotinic alpha 3 subunit",NA,"P0DP57","P32297",1,0,0,0,0,0,"CellChatDB;Cellinker","Cellinker:27485575",1,1,2,"both"
"2268",TRUE,"SLURP2_CHRNA4","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA4","cholinergic receptor nicotinic alpha 4 subunit",NA,"P0DP57","P43681",1,0,0,0,0,0,"CellChatDB;Cellinker","Cellinker:27485575",1,1,2,"both"
"2269",TRUE,"SLURP2_CHRNA5","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA5","cholinergic receptor nicotinic alpha 5 subunit",NA,"P0DP57","P30532",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2270",TRUE,"SLURP2_CHRNA6","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA6","cholinergic receptor nicotinic alpha 6 subunit",NA,"P0DP57","Q15825",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2271",TRUE,"SLURP2_CHRNA7","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA7","cholinergic receptor nicotinic alpha 7 subunit",NA,"P0DP57","P36544",1,0,0,0,0,0,"CellChatDB;Cellinker","Cellinker:27485575",1,1,2,"both"
"2272",TRUE,"SLURP2_CHRNA9","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA9","cholinergic receptor nicotinic alpha 9 subunit",NA,"P0DP57","Q9UGM1",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2273",TRUE,"SLURP2_CHRNA10","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNA10","cholinergic receptor nicotinic alpha 10 subunit",NA,"P0DP57","Q9GZZ6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2274",TRUE,"SLURP2_CHRND","SLURP2","secreted LY6/PLAUR domain containing 2","CHRND","cholinergic receptor nicotinic delta subunit",NA,"P0DP57","Q07001",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2275",TRUE,"SLURP2_CHRNE","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNE","cholinergic receptor nicotinic epsilon subunit",NA,"P0DP57","Q04844",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2276",TRUE,"SLURP2_CHRNG","SLURP2","secreted LY6/PLAUR domain containing 2","CHRNG","cholinergic receptor nicotinic gamma subunit",NA,"P0DP57","P07510",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2277",TRUE,"UTS2B_SSTR5","UTS2B","urotensin 2B","SSTR5","somatostatin receptor 5",NA,"Q765I0","P35346",1,0,0,0,0,0,"CellChatDB;Cellinker","CellChatDB:31556942;Cellinker:31556942",2,1,2,"both"
"2278",TRUE,"BAG6_NCR3","BAG6","BAG cochaperone 6","NCR3","natural cytotoxicity triggering receptor 3",NA,"P46379","O14931",1,1,0,1,1,0,"CellChatDB;CellPhoneDB;IntAct;Lit-BM-17;Wang;connectomeDB2020","CellChatDB:30021652;IntAct:18055229;IntAct:18852879;IntAct:22807449;IntAct:24133212;Lit-BM-17:18055229;Lit-BM-17:18852879;Lit-BM-17:24133212;connectomeDB2020:18055229;connectomeDB2020:18852879;connectomeDB2020:24133212",11,5,6,"both"
"2279",TRUE,"COL2A1_CD44","COL2A1","collagen type II alpha 1 chain","CD44","CD44 molecule (Indian blood group)",NA,"P02458","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2280",TRUE,"COL4A1_CD44","COL4A1","collagen type IV alpha 1 chain","CD44","CD44 molecule (Indian blood group)",NA,"P02462","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2281",TRUE,"COL4A2_CD44","COL4A2","collagen type IV alpha 2 chain","CD44","CD44 molecule (Indian blood group)",NA,"P08572","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2282",TRUE,"COL4A3_CD44","COL4A3","collagen type IV alpha 3 chain","CD44","CD44 molecule (Indian blood group)",NA,"Q01955","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2283",TRUE,"COL4A4_CD44","COL4A4","collagen type IV alpha 4 chain","CD44","CD44 molecule (Indian blood group)",NA,"P53420","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2284",TRUE,"COL4A5_CD44","COL4A5","collagen type IV alpha 5 chain","CD44","CD44 molecule (Indian blood group)",NA,"P29400","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2285",TRUE,"COL4A6_CD44","COL4A6","collagen type IV alpha 6 chain","CD44","CD44 molecule (Indian blood group)",NA,"Q14031","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2286",TRUE,"COL6A1_CD44","COL6A1","collagen type VI alpha 1 chain","CD44","CD44 molecule (Indian blood group)",NA,"P12109","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2287",TRUE,"COL6A2_CD44","COL6A2","collagen type VI alpha 2 chain","CD44","CD44 molecule (Indian blood group)",NA,"P12110","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2288",TRUE,"COL6A3_CD44","COL6A3","collagen type VI alpha 3 chain","CD44","CD44 molecule (Indian blood group)",NA,"P12111","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2289",TRUE,"COL6A5_CD44","COL6A5","collagen type VI alpha 5 chain","CD44","CD44 molecule (Indian blood group)",NA,"A8TX70","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2290",TRUE,"COL6A6_CD44","COL6A6","collagen type VI alpha 6 chain","CD44","CD44 molecule (Indian blood group)",NA,"A6NMZ7","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2291",TRUE,"COL9A1_CD44","COL9A1","collagen type IX alpha 1 chain","CD44","CD44 molecule (Indian blood group)",NA,"P20849","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2292",TRUE,"COL9A2_CD44","COL9A2","collagen type IX alpha 2 chain","CD44","CD44 molecule (Indian blood group)",NA,"Q14055","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2293",TRUE,"COL9A3_CD44","COL9A3","collagen type IX alpha 3 chain","CD44","CD44 molecule (Indian blood group)",NA,"Q14050","P16070",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2294",TRUE,"LAMA1_CD44","LAMA1","laminin subunit alpha 1","CD44","CD44 molecule (Indian blood group)",NA,"P25391","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2295",TRUE,"LAMA2_CD44","LAMA2","laminin subunit alpha 2","CD44","CD44 molecule (Indian blood group)",NA,"P24043","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2296",TRUE,"LAMA3_CD44","LAMA3","laminin subunit alpha 3","CD44","CD44 molecule (Indian blood group)",NA,"Q16787","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2297",TRUE,"LAMA4_CD44","LAMA4","laminin subunit alpha 4","CD44","CD44 molecule (Indian blood group)",NA,"Q16363","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2298",TRUE,"LAMA5_CD44","LAMA5","laminin subunit alpha 5","CD44","CD44 molecule (Indian blood group)",NA,"O15230","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2299",TRUE,"LAMB1_CD44","LAMB1","laminin subunit beta 1","CD44","CD44 molecule (Indian blood group)",NA,"P07942","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2300",TRUE,"LAMB2_CD44","LAMB2","laminin subunit beta 2","CD44","CD44 molecule (Indian blood group)",NA,"P55268","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2301",TRUE,"LAMB3_CD44","LAMB3","laminin subunit beta 3","CD44","CD44 molecule (Indian blood group)",NA,"Q13751","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2302",TRUE,"LAMC1_CD44","LAMC1","laminin subunit gamma 1","CD44","CD44 molecule (Indian blood group)",NA,"P11047","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2303",TRUE,"LAMC2_CD44","LAMC2","laminin subunit gamma 2","CD44","CD44 molecule (Indian blood group)",NA,"Q13753","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2304",TRUE,"LAMC3_CD44","LAMC3","laminin subunit gamma 3","CD44","CD44 molecule (Indian blood group)",NA,"Q9Y6N6","P16070",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2305",TRUE,"COL1A1_SDC1","COL1A1","collagen type I alpha 1 chain","SDC1","syndecan 1",NA,"P02452","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2306",TRUE,"COL1A2_SDC1","COL1A2","collagen type I alpha 2 chain","SDC1","syndecan 1",NA,"P08123","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2307",TRUE,"COL2A1_SDC1","COL2A1","collagen type II alpha 1 chain","SDC1","syndecan 1",NA,"P02458","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2308",TRUE,"COL4A1_SDC1","COL4A1","collagen type IV alpha 1 chain","SDC1","syndecan 1",NA,"P02462","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2309",TRUE,"COL4A2_SDC1","COL4A2","collagen type IV alpha 2 chain","SDC1","syndecan 1",NA,"P08572","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2310",TRUE,"COL4A3_SDC1","COL4A3","collagen type IV alpha 3 chain","SDC1","syndecan 1",NA,"Q01955","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2311",TRUE,"COL4A4_SDC1","COL4A4","collagen type IV alpha 4 chain","SDC1","syndecan 1",NA,"P53420","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2312",TRUE,"COL4A5_SDC1","COL4A5","collagen type IV alpha 5 chain","SDC1","syndecan 1",NA,"P29400","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2313",TRUE,"COL4A6_SDC1","COL4A6","collagen type IV alpha 6 chain","SDC1","syndecan 1",NA,"Q14031","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2314",TRUE,"COL6A1_SDC1","COL6A1","collagen type VI alpha 1 chain","SDC1","syndecan 1",NA,"P12109","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2315",TRUE,"COL6A2_SDC1","COL6A2","collagen type VI alpha 2 chain","SDC1","syndecan 1",NA,"P12110","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2316",TRUE,"COL6A3_SDC1","COL6A3","collagen type VI alpha 3 chain","SDC1","syndecan 1",NA,"P12111","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2317",TRUE,"COL6A5_SDC1","COL6A5","collagen type VI alpha 5 chain","SDC1","syndecan 1",NA,"A8TX70","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2318",TRUE,"COL6A6_SDC1","COL6A6","collagen type VI alpha 6 chain","SDC1","syndecan 1",NA,"A6NMZ7","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2319",TRUE,"COL9A1_SDC1","COL9A1","collagen type IX alpha 1 chain","SDC1","syndecan 1",NA,"P20849","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2320",TRUE,"COL9A2_SDC1","COL9A2","collagen type IX alpha 2 chain","SDC1","syndecan 1",NA,"Q14055","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2321",TRUE,"COL9A3_SDC1","COL9A3","collagen type IX alpha 3 chain","SDC1","syndecan 1",NA,"Q14050","P18827",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2322",TRUE,"FN1_SDC1","FN1","fibronectin 1","SDC1","syndecan 1",NA,"P02751","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2323",TRUE,"TNR_SDC1","TNR","tenascin R","SDC1","syndecan 1",NA,"Q92752","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2324",TRUE,"TNXB_SDC1","TNXB","tenascin XB","SDC1","syndecan 1",NA,"P22105","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2325",TRUE,"THBS2_SDC1","THBS2","thrombospondin 2","SDC1","syndecan 1",NA,"P35442","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2326",TRUE,"THBS3_SDC1","THBS3","thrombospondin 3","SDC1","syndecan 1",NA,"P49746","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2327",TRUE,"THBS4_SDC1","THBS4","thrombospondin 4","SDC1","syndecan 1",NA,"P35443","P18827",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1969657",1,1,3,"LR"
"2328",TRUE,"COMP_SDC1","COMP","cartilage oligomeric matrix protein","SDC1","syndecan 1",NA,"P49747","P18827",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2329",TRUE,"LAMA1_SV2B","LAMA1","laminin subunit alpha 1","SV2B","synaptic vesicle glycoprotein 2B",NA,"P25391","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2330",TRUE,"LAMA2_SV2B","LAMA2","laminin subunit alpha 2","SV2B","synaptic vesicle glycoprotein 2B",NA,"P24043","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2331",TRUE,"LAMA3_SV2B","LAMA3","laminin subunit alpha 3","SV2B","synaptic vesicle glycoprotein 2B",NA,"Q16787","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2332",TRUE,"LAMA4_SV2B","LAMA4","laminin subunit alpha 4","SV2B","synaptic vesicle glycoprotein 2B",NA,"Q16363","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2333",TRUE,"LAMA5_SV2B","LAMA5","laminin subunit alpha 5","SV2B","synaptic vesicle glycoprotein 2B",NA,"O15230","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2334",TRUE,"LAMB1_SV2B","LAMB1","laminin subunit beta 1","SV2B","synaptic vesicle glycoprotein 2B",NA,"P07942","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2335",TRUE,"LAMB2_SV2B","LAMB2","laminin subunit beta 2","SV2B","synaptic vesicle glycoprotein 2B",NA,"P55268","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2336",TRUE,"LAMB3_SV2B","LAMB3","laminin subunit beta 3","SV2B","synaptic vesicle glycoprotein 2B",NA,"Q13751","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2337",TRUE,"LAMC1_SV2B","LAMC1","laminin subunit gamma 1","SV2B","synaptic vesicle glycoprotein 2B",NA,"P11047","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2338",TRUE,"LAMC2_SV2B","LAMC2","laminin subunit gamma 2","SV2B","synaptic vesicle glycoprotein 2B",NA,"Q13753","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2339",TRUE,"LAMC3_SV2B","LAMC3","laminin subunit gamma 3","SV2B","synaptic vesicle glycoprotein 2B",NA,"Q9Y6N6","Q7L1I2",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2340",TRUE,"LAMA1_SV2C","LAMA1","laminin subunit alpha 1","SV2C","synaptic vesicle glycoprotein 2C",NA,"P25391","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2341",TRUE,"LAMA2_SV2C","LAMA2","laminin subunit alpha 2","SV2C","synaptic vesicle glycoprotein 2C",NA,"P24043","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2342",TRUE,"LAMA3_SV2C","LAMA3","laminin subunit alpha 3","SV2C","synaptic vesicle glycoprotein 2C",NA,"Q16787","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2343",TRUE,"LAMA4_SV2C","LAMA4","laminin subunit alpha 4","SV2C","synaptic vesicle glycoprotein 2C",NA,"Q16363","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2344",TRUE,"LAMA5_SV2C","LAMA5","laminin subunit alpha 5","SV2C","synaptic vesicle glycoprotein 2C",NA,"O15230","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2345",TRUE,"LAMB1_SV2C","LAMB1","laminin subunit beta 1","SV2C","synaptic vesicle glycoprotein 2C",NA,"P07942","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2346",TRUE,"LAMB2_SV2C","LAMB2","laminin subunit beta 2","SV2C","synaptic vesicle glycoprotein 2C",NA,"P55268","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2347",TRUE,"LAMB3_SV2C","LAMB3","laminin subunit beta 3","SV2C","synaptic vesicle glycoprotein 2C",NA,"Q13751","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2348",TRUE,"LAMC1_SV2C","LAMC1","laminin subunit gamma 1","SV2C","synaptic vesicle glycoprotein 2C",NA,"P11047","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2349",TRUE,"LAMC2_SV2C","LAMC2","laminin subunit gamma 2","SV2C","synaptic vesicle glycoprotein 2C",NA,"Q13753","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2350",TRUE,"LAMC3_SV2C","LAMC3","laminin subunit gamma 3","SV2C","synaptic vesicle glycoprotein 2C",NA,"Q9Y6N6","Q496J9",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2351",TRUE,"THBS3_CD36","THBS3","thrombospondin 3","CD36","CD36 molecule",NA,"P49746","P16671",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang","Cellinker:1379600",1,1,3,"LR"
"2352",TRUE,"THBS4_CD36","THBS4","thrombospondin 4","CD36","CD36 molecule",NA,"P35443","P16671",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2353",TRUE,"COL1A1_GP6","COL1A1","collagen type I alpha 1 chain","GP6","glycoprotein VI platelet",NA,"P02452","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang;connectomeDB2020","connectomeDB2020:10961879",1,1,3,"both"
"2354",TRUE,"COL1A2_GP6","COL1A2","collagen type I alpha 2 chain","GP6","glycoprotein VI platelet",NA,"P08123","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang;connectomeDB2020","connectomeDB2020:10961879",1,1,3,"both"
"2355",TRUE,"COL2A1_GP6","COL2A1","collagen type II alpha 1 chain","GP6","glycoprotein VI platelet",NA,"P02458","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2356",TRUE,"COL4A1_GP6","COL4A1","collagen type IV alpha 1 chain","GP6","glycoprotein VI platelet",NA,"P02462","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2357",TRUE,"COL4A2_GP6","COL4A2","collagen type IV alpha 2 chain","GP6","glycoprotein VI platelet",NA,"P08572","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2358",TRUE,"COL4A3_GP6","COL4A3","collagen type IV alpha 3 chain","GP6","glycoprotein VI platelet",NA,"Q01955","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2359",TRUE,"COL4A4_GP6","COL4A4","collagen type IV alpha 4 chain","GP6","glycoprotein VI platelet",NA,"P53420","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2360",TRUE,"COL4A5_GP6","COL4A5","collagen type IV alpha 5 chain","GP6","glycoprotein VI platelet",NA,"P29400","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2361",TRUE,"COL4A6_GP6","COL4A6","collagen type IV alpha 6 chain","GP6","glycoprotein VI platelet",NA,"Q14031","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2362",TRUE,"COL6A1_GP6","COL6A1","collagen type VI alpha 1 chain","GP6","glycoprotein VI platelet",NA,"P12109","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2363",TRUE,"COL6A2_GP6","COL6A2","collagen type VI alpha 2 chain","GP6","glycoprotein VI platelet",NA,"P12110","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2364",TRUE,"COL6A3_GP6","COL6A3","collagen type VI alpha 3 chain","GP6","glycoprotein VI platelet",NA,"P12111","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2365",TRUE,"COL6A5_GP6","COL6A5","collagen type VI alpha 5 chain","GP6","glycoprotein VI platelet",NA,"A8TX70","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2366",TRUE,"COL6A6_GP6","COL6A6","collagen type VI alpha 6 chain","GP6","glycoprotein VI platelet",NA,"A6NMZ7","Q9HCN6",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2367",TRUE,"COL9A1_GP6","COL9A1","collagen type IX alpha 1 chain","GP6","glycoprotein VI platelet",NA,"P20849","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2368",TRUE,"COL9A2_GP6","COL9A2","collagen type IX alpha 2 chain","GP6","glycoprotein VI platelet",NA,"Q14055","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2369",TRUE,"COL9A3_GP6","COL9A3","collagen type IX alpha 3 chain","GP6","glycoprotein VI platelet",NA,"Q14050","Q9HCN6",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR"
"2370",TRUE,"THBS3_CD47","THBS3","thrombospondin 3","CD47","CD47 molecule",NA,"P49746","Q08722",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2371",TRUE,"THBS4_CD47","THBS4","thrombospondin 4","CD47","CD47 molecule",NA,"P35443","Q08722",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2372",TRUE,"COMP_CD47","COMP","cartilage oligomeric matrix protein","CD47","CD47 molecule",NA,"P49747","Q08722",1,1,0,1,1,0,"CellChatDB;Wang;connectomeDB2020","connectomeDB2020:20033473",1,1,3,"both"
"2373",TRUE,"AGRN_DAG1","AGRN","agrin","DAG1","dystroglycan 1",NA,"O00468","Q14118",1,1,0,1,1,0,"CellChatDB;Cellinker;Wang;connectomeDB2020","Cellinker:30478082;connectomeDB2020:7531888",2,2,4,"both"
"2374",TRUE,"HSPG2_DAG1","HSPG2","heparan sulfate proteoglycan 2","DAG1","dystroglycan 1",NA,"P98160","Q14118",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2375",TRUE,"LAMA1_DAG1","LAMA1","laminin subunit alpha 1","DAG1","dystroglycan 1",NA,"P25391","Q14118",1,1,0,1,1,0,"CellChatDB;HPRD;Wang","HPRD:11798066;HPRD:16709410;HPRD:7925941",3,3,3,"LR"
"2376",TRUE,"LAMA2_DAG1","LAMA2","laminin subunit alpha 2","DAG1","dystroglycan 1",NA,"P24043","Q14118",1,1,0,1,1,0,"CellChatDB;HPRD;Wang;connectomeDB2020","HPRD:16709410;HPRD:7925941;connectomeDB2020:30530204",3,3,4,"both"
"2377",TRUE,"LAMA3_DAG1","LAMA3","laminin subunit alpha 3","DAG1","dystroglycan 1",NA,"Q16787","Q14118",1,1,0,1,1,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2378",TRUE,"LAMA4_DAG1","LAMA4","laminin subunit alpha 4","DAG1","dystroglycan 1",NA,"Q16363","Q14118",1,1,0,0,0,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2379",TRUE,"LAMA5_DAG1","LAMA5","laminin subunit alpha 5","DAG1","dystroglycan 1",NA,"O15230","Q14118",1,1,0,1,1,0,"CellChatDB;HPRD;Wang","HPRD:10207021",1,1,3,"LR"
"2380",TRUE,"LAMB1_DAG1","LAMB1","laminin subunit beta 1","DAG1","dystroglycan 1",NA,"P07942","Q14118",1,1,0,0,0,0,"CellChatDB;Wang",NA,0,0,2,"LR"
"2381",TRUE,"LAMB2_DAG1","LAMB2","laminin subunit beta 2","DAG1","dystroglycan 1",NA,"P55268","Q14118",1,1,0,0,0,0,"CellChatDB;Wang",NA,0,0,2,"LR"
